URL,Price,Description,Product Name
https://www.liveyoursport.com/products/harrow-stealth-camo-squash-racket-pink-blue,"Rs 8,924.00"," ,The Harrow Stealth Camo 145g Squash Racquet is new for the 2013 - 2014 season. It Features an attracive Pink/Blue Cosmetic and weighs 5 grams more than the Stealth UltraLite Racquets.,- Strung with Ashaway Supernick XL at 28lbs,- Weight 145g,- Balance 375mm,- Grip: White Wrap",Harrow Stealth Camo Squash Racket (Pink/Blue)*
https://www.liveyoursport.com/products/harrow-silk-squash-racket-red-black-yellow,"Rs 8,074.00"," ,We have revolutionized our teardrop shaped line and have managed to perfect the weight and balance on this frame to suit the serious player.,Finished weight of 145gms and a extremely head light feel, this frame is going to be one of our best sellers this season.,Quick maneuverability, huge sweet spot and immense power is what the Silk can bring to your game.,Red, Black & Yellow,360mm,Even Balance,Strung with T200 String at 28lbs",Harrow Silk Squash Racket - Red/Black/Yellow*
https://www.liveyoursport.com/products/harrow-rival-racket-bag,"Rs 4,845.00"," ,Style meets function in our newest line of racquet bags. Made of heavy duty patent leather the Rival has 2 pockets to carry all of your club essentials for a day of matches or full tournament play. This bag also features a full length outside pocket for essentials and an inside pocket for game used gear.",Harrow Rival Racket Bag*
https://www.liveyoursport.com/products/harrow-renegade-squash-racket-graphite-cyan-blue,"Rs 8,288.00"," ,The Renegade Squash Racquet caters to the player who enjoys a tear drop shaped frame. Weighing 145 grams and a head heavy structure, the frame helps in driving the all to the back of the court. ,- Strung with Ashaway Supernick XL Micro at 28lbs,- Weight 145g,- Balance 370mm",Harrow Renegade Squash Racket (Graphite/Cyan Blue)*
https://www.liveyoursport.com/products/harrow-fierce-squash-racket-170-g-370-mm-red-black,"Rs 4,249.00"," ,Strung at 26 to 28lbs,- Weight 170g,- Balance 370mm,","Harrow Fierce Squash Racket, 170 G 370 Mm (Red/Black)*"
https://www.liveyoursport.com/products/harrow-clutch-squash-racket-black-red-navy,"Rs 8,499.00"," ,The Harrow Clutch is new for 2013 - 2014, it is an upgrade to the Revere Racquet. It is a stiff frame in a smaller, traditional head size for unrivaled pace and touch.,- Strung with Ashaway Supernick XL at 28 lbs,- Weight 150g,- Balance 380mm",Harrow Clutch Squash Racket (Black/Red/Navy)*
https://www.liveyoursport.com/products/harrow-dynasty-racket-bag,"Rs 6,460.00"," ,Style meets function in our newest line of racquet bags. Made of heavy duty patent leather the dynasty has 3 pockets to carry all of your club essentials for a day of matches or full tournament play. This bag also features a full length outside pocket for essentials and an inside pocket for game used gear.",Harrow Dynasty Racket Bag*
https://www.liveyoursport.com/products/tecnifibre-carboflex-130-s-squash-racket,"Rs 8,924.00"," ,The competition racquet played by Nour El Sherbini, World Number 4,The shaft's flex benefits provide a more appropriate racquet suited to today's skillful touch player : powerful, fast and responsive",Tecnifibre Carboflex 130 S Squash Racket*
https://www.liveyoursport.com/products/prince-team-impact-200-180g-squash-rackets,"Rs 3,600.00"," ,Head Size: 75in2 (483cm2),Frame Weight: 180g (6.35oz),Balance: 32.0cm (Head Light),Beam Width: 19mm Straight Beam,Length: 27"" (686mm),Strung with Prince Nylon string,String Pattern: 16x17 Powerfan,Power Level: 200,Construction: Aluminium/Graphite,Grip: Duratac,Half length PVC cover included",Prince Team Impact 200( 180G) Squash Rackets*
https://www.liveyoursport.com/products/prince-team-combat-300-170g-squash-rackets,"Rs 5,200.00"," ,Titanium Force technology enhances the stability of the frame by adding titanium material reinforcement at 2 / 10 positions on the head. This allows for improved strength and stability in a lightweight fusion frame.,Weight (g) Unstrung 170g,Headsize 75.3 in2 / 485 cm2,Grip Duratac +,Composition Alloy",Prince Team Combat 300(170G) Squash Rackets*
https://www.liveyoursport.com/products/prince-team-black-original-800-squash-racket,"Rs 10,799.00"," ,								,Built for players who require explosive power yet subtle control when required. Strike unbridled fear into your opponent with a legendary racket frame.,Large O-ports at 12 3 and 9 clock positions on the frame significantly reduce aerodynamic 								drag increasing swing speed by a quarter and enlarging the sweet spot in all directions.,PowerRing allows the main strings to wrap around an inverted ring in the throat. String bed resiliency is maximised resulting in unprecedented power.,Specification:,Headsize: 72sq in,Weight: 136g unstrung,Length: 27 in,String pattern: 16x16,								,Material,Graphite ,								",Prince Team Black Original 800 Squash Racket*
https://www.liveyoursport.com/products/ektelon-nfs-classic-1-5-mid-mens,"Rs 9,253.00"," ,Ektelon NFS Classic 1.5 Mid features a higher cut on the ankle that adds the support you need for all those quick moves required on the racquetball court.  If you have a wider foot, take heart, the NFS last creates a very generous cut that is often quite comfortable for wide feet.",Ektelon NFS Classic 1.5 Mid Men's*
https://www.liveyoursport.com/products/prince-pro-rebel-950-squash-racket,"Rs 11,327.00"," ,								,Featuring revolutionary EXO3 technology this racket is designed for players seeking an enhanced performance frame. Lightweight power superior sweetspot area and unique manoeuvrability for unsurpassed power accuracy and feel.,This is an elite 								performance model offering unsurpassed power feel and touch in light weight models targeted at advanced and intermediate players.,Features the patented string suspension technology EXO3. This liberates the string bed allowing the strings to respond more freely even at the outer edges resulting in more power on off-centre shots.,PowerRing allows the main strings to wrap around an inverted ring in the throat. String bed resiliency is maximised resulting in unprecedented power.,Specification:,Headsize: 72sq in,Weight: 135g unstrung,Length: 27 in,String pattern: 16x16,								,Material,Graphite ,								",Prince Pro Rebel 950 Squash Racket*
https://www.liveyoursport.com/products/prince-pro-sovereign-135g-squash-rackets,"Rs 8,391.00"," ,Head Size: 74.5in2 (480cm2) Frame Weight: 135g (4.76oz),Balance: 360mm (Head Heavy) Beam Width: 20mm/18mm Length: 27"" (686mm),Strung with Lightning 17 (Gold) String Pattern: 16x17,Grip: Resipro,Comes with a Full Sling Cover",Prince Pro Sovereignâ  (135G) Squash Rackets*
https://www.liveyoursport.com/products/prince-pro-airstick-lite-550-squash-racket,"Rs 8,391.00"," , ,This racket incorporates copper carbon and tungsten in three strategic locations and delivers on many fronts with an expanded sweetspot and traditional feel with exacting precision is just the start. A perfect choice for players looking to hit the perfect length and have your opponent running all over the court., ,This is an elite performance model offering unsurpassed power feel and touch in light weight models targeted at advanced and intermediate players., ,PowerRing allows the main strings to wrap around an inverted ring in the throat. String bed resiliency is maximised resulting in unprecedented power., ,Specification:, , ,Headsize: 74.5sq in, ,Weight: 130g unstrung, ,Length: 27 in, ,String pattern: 16x17, , , ,Material, , ,Graphite, , ",Prince Pro Airstick Lite 550 Squash Racket*
https://www.liveyoursport.com/products/harrow-sublime-squash-racket-green-cyan,"Rs 8,288.00"," ,The Harrow Sublime Squash Racquet is new for the 2013 - 2014 season. Weighs in at 150g with a 370mm Balance for great power and control.,- Strung with Ashaway SuperNick XL at 28 lbs,- Weight 150 g,- Balance 370 mm",Harrow Sublime Squash Racket (Green/Cyan)*
https://www.liveyoursport.com/products/prince-team-airstick-500-squash-racket,"Rs 7,119.00"," ,								,An updated version of the long established Airstick 140. This classic racket offers players of all abilities the power control and crisp feel they need on the squash court. Full Graphite racket in a lightweight construction with superb shock absorption 								stability and power.,As a Club performance model this focuses on power and stringbed response and is ideally suitable for intermediates and beginners.,PowerRing allows the main strings to wrap around an inverted ring in the throat. String bed resiliency is maximised resulting in unprecedented power.,Specification:,Headsize: 74.5sq in,Weight: 140g unstrung,Length: 27 in,String pattern: 16x17,								,Material,Graphite ,								",Prince Team Airstick 500 Squash Racket*
https://www.liveyoursport.com/products/solid-headband,Rs 140.50," ,This headband isn't about fancy logos or artistic designs; it's just about performance.  If you're tired of sweat getting in your eyes while you're trying to work out, this headband is a must-have piece of equipment.                    ",Unique Solid Headband*
https://www.liveyoursport.com/products/prince-duratred-replacement-grip,Rs 401.40," ,Prince DuraTred+ Replacement Grip*",Prince DuraTred+ Replacement Grip*
https://www.liveyoursport.com/products/head-hydrosorb-pro-replacement-grip,Rs 400.60," ,HEAD Hydrosorb Pro™ replacement grip is tightly contoured to give you direct feedback from your racquet. Optimum sweat absorption won’t let your hand slip during active hits.",HEAD HydroSorb Pro Replacement Grip*
https://www.liveyoursport.com/products/gamma-pro-control-replacement-grip,Rs 397.40," ,Gamma Pro Control Replacement Grip*",Gamma Pro Control Replacement Grip*
https://www.liveyoursport.com/products/asics-wristbands-2-pack,Rs 477.60," ,The absorbent terry of ASICS wristbands keeps hands dry and ready for holding onto free weights or fitness machines.",ASICS Wristbands (2-Pack)*
https://www.liveyoursport.com/products/thick-wristbands,Rs 192.70," ,**Price Includes Delivery Charges of Rs. 75",Unique Thick Wristbands*
https://www.liveyoursport.com/products/head-leather-tour-replacement-grip,Rs 801.90," ,HEAD Leather Tour Replacement Grip*",HEAD Leather Tour Replacement Grip*
https://www.liveyoursport.com/products/adidas-freestyle-hairband-womens,"Rs 1,039.60"," ,The adidas Freestyle Hairband will help you keep your hair out of your way with style. Soft fabric adds a graceful feel that won’t distract from your activity. With flexibility it will also sit comfortably around your hair.",adidas Freestyle Hairband Women's*
https://www.liveyoursport.com/products/adidas-spirit-hairbands-6-pack,Rs 477.60," ,adidas Spirit Hairbands (6-Pack)*",adidas Spirit Hairbands (6-Pack)*
https://www.liveyoursport.com/products/head-hydrosorb-tour-replacement-grip,Rs 400.60," ,HEAD Hydrosorb Tour Replacement Grip*",HEAD Hydrosorb Tour Replacement Grip*
https://www.liveyoursport.com/products/wilson-headband,Rs 240.00," ,The Wilson Headband is 1 3/4"" of soft french terry knit to sit comfortably around your head.",Wilson Headband*
https://www.liveyoursport.com/products/fila-solid-headband,Rs 320.30," , The FILA Solid Headband is there to keep the sweat out of your eyes and help you stay focused on the game. The cotton and nylon blend works great for wicking moisture. The classic solid colors and FILA logo offer an old-school style.",Fila Solid Headband*
https://www.liveyoursport.com/products/babolat-bandana,Rs 477.60," ,Babolat Bandana*",Babolat Bandana*
https://www.liveyoursport.com/products/babolat-syntec-lite-replacement-grip,Rs 638.20," ,Babolat Syntec Lite Replacement Grip is engineered to give you excellent feel. This grip will lighten your tennis racquet while keeping the handle size.",Babolat Syntec Lite Replacement Grip*
https://www.liveyoursport.com/products/gamma-rzr-dri-replacement-grip,Rs 557.90," ,Gamma RZR Dri Replacement Grip*",Gamma RZR Dri Replacement Grip*
https://www.liveyoursport.com/products/tourna-leather-grip,Rs 782.70," ,Made of top quality cowhide, the Tourna Leather Grip is extremely durable for optimum performance. This grip is moderately tacky and very firm. The bevels on the grip edges deliver a solid, firm feel.",Tourna Leather Grip*
https://www.liveyoursport.com/products/babolat-wristbands,Rs 477.60," ,Babolat Wristbands*",Babolat Wristbands*
https://www.liveyoursport.com/products/e-force-wristbands,Rs 301.00," ,**Price Includes Delivery Charges of Rs. 75",E-Force Wristbands*
https://www.liveyoursport.com/products/prince-duraperf-replacement-grip,Rs 401.40," ,Prince DuraPerf+ Replacement Grip*",Prince DuraPerf+ Replacement Grip*
https://www.liveyoursport.com/products/gamma-leather-replacement-grip,Rs 622.10," ,Gamma Leather Replacement Grip*",Gamma Leather Replacement Grip*
https://www.liveyoursport.com/products/babolat-jumbo-wristbands,Rs 477.60," ,Babolat Jumbo Wristbands*",Babolat Jumbo Wristbands*
https://www.liveyoursport.com/products/gamma-hi-tech-replacement-grip,Rs 477.60," ,Gamma Hi-Tech Replacement Grip*",Gamma Hi-Tech Replacement Grip*
https://www.liveyoursport.com/products/wilson-sublime-replacement-grip,Rs 638.20," ,For the perfect balance of tack and feel, the Wilson Sublime Replacement Grip features micro-perforations that provide superior moisture absorption. Get a handle on the competition holding this balanced grip.",Wilson Sublime Replacement Grip*
https://www.liveyoursport.com/products/prince-resipro-replacement-grip,Rs 521.80," , Prince ResiPro Replacement Grip offers a unique high friction, low track surface with an extreme feel and traction. You'll enjoy the slip resistant feel as you grip your racquet.",Prince ResiPro Replacement Grip*
https://www.liveyoursport.com/products/gamma-hi-tech-contour-replacement-grip,Rs 557.90," ,Gamma Hi-Tech Contour Replacement Grip*",Gamma Hi-Tech Contour Replacement Grip*
https://www.liveyoursport.com/products/head-hydrosorb-comfort-replacement-grip,Rs 400.60," ,HEAD HydroSorb Comfort™ replacement grip is designed to offer you increased cushioning for extended comfort on the court. Grip your racquet securely with its dampening capabilities that protect the arm from harmful vibrations.",HEAD HydroSorb Comfort Replacement Grip*
https://www.liveyoursport.com/products/fila-solid-wristbands,Rs 400.60," , The FILA Solid Wristbands offer excellent coverage and super absorbency to keep you focused on the game. The classic style and functionality make for a winning combination.",Fila Solid Wristbands*
https://www.liveyoursport.com/products/fila-solid-double-wide-wristbands,Rs 561.10," , The FILA Solid Double-Wide wristbands offer extra coverage and super absorbency to keep you focus on the game. The classic style and functionality make for a winning combination.",Fila Solid Double-Wide Wristbands*
https://www.liveyoursport.com/products/wilson-cushion-aire-classic-perforated-replacement-grip,Rs 477.60," ,The perforations in Wilson Cushion-Aire Perforated Replacement Grip provides amazing moisture absorption during high humidity, high heat, and high pressure matches. The moderately tacky surface enhances your grip on the racquet. Players will enjoy the soft surface feel that delivers maximum playability.",Wilson Cushion-Aire Classic Perforated Replacement Grip*
https://www.liveyoursport.com/products/fila-retro-wristbands,Rs 721.70," , The FILA Retro Wristbands offer excellent coverage and an “old school” design to bring style and substance to your game. Retro contrast color stripes create a classic look. ",Fila Retro Wristbands*
https://www.liveyoursport.com/products/head-double-wristbands,Rs 397.40," ,**Price Includes Delivery Charges of Rs. 75",HEAD Double Wristbands*
https://www.liveyoursport.com/products/ektelon-wristbands,Rs 341.20," ,**Price Includes Delivery Charges of Rs. 75",Ektelon Wristbands*
https://www.liveyoursport.com/products/k-swiss-3,Rs 682.30," ,  2 per package.    ",K-Swiss 3*
https://www.liveyoursport.com/products/unique-wristbands-6-pairs,Rs 480.80," ,Unique Wristbands (6 Pairs)*",Unique Wristbands (6 Pairs)*
https://www.liveyoursport.com/products/babolat-syntec-touch-replacement-grip,Rs 638.00," ,Babolat Syntec Touch replacement grip is built with lightweight cushioned EVA foam that provides a better balance between a good feel for the ball and ongoing comfort. A tacky touch keeps your hand firmly attached to your racquet.",Babolat Syntec Touch Replacement Grip*
https://www.liveyoursport.com/products/dunlop-viper-dry-replacement-grip,Rs 561.10," ,Dunlop Viper Dry Replacement Grip delivers an ultra-dry and durable grip for optimal control during your swing. It’s constructed with a PU skin layer, PU foam and a non-woven layer.",Dunlop Viper Dry Replacement Grip*
https://www.liveyoursport.com/products/solid-wristbands,Rs 140.50," ,**Price Includes Delivery Charges of Rs. 75",Unique Solid Wristbands*
https://www.liveyoursport.com/products/wilson-cushion-aire-classic-sponge-replacement-grip,Rs 477.60," ,Wilson Cushion-Aire Sponge Replacement Grip is built with super-oversized dimples for added moisture absorption. The extra-cushioned, thick felt backing increases the comfort you feel as you grip your racquet. You’ll feel increased confidence in your grip from the tacky surface.",Wilson Cushion-Aire Classic Sponge Replacement Grip*
https://www.liveyoursport.com/products/artengo-yellow-dot-x2,Rs 324.00," ,A good training ball. ,Age:Adult ,Gender:any ,Designed for:Professional level players ,Available In:Colour: Yellow dot ,Warranty Duration:2 ,Requires Assembly:No ,::  , , , , , , , , , , ,**Price Includes Delivery Charges of Rs. 75",ARTENGO-YELLOW-DOT-X2*
https://www.liveyoursport.com/products/dunlop-single-dot-squash-ball,Rs 225.00," ,The Dunlop Pro Single Yellow Dot Squash Ball is official ball of Squash Australia, World Squash Federation (WSF), Professional Squash Association (PSA), and Women's International Squash Players Association (WISPA) and the only ball used in all international professional competition. An elastic hydrocarbon polymer is impregnated with 12 compounds resulting in a construction material with unrivalled playability and durability characteristics. The ultimate performance squash ball for professional, tournament and club players.,**Price Includes Delivery Charges of Rs. 75",Dunlop Single Dot Squash Ball
https://www.liveyoursport.com/products/vs-pu-replacement-grip-box-24pcs,"Rs 3,434.00"," , Box of 24 assorted colours,* Available in 5 colour - Black, Red, Purple, Blue & Yellow,* Replacement Grip,* Large Lattice Airholes for a cool grip,* Super Tacky,* Universal Length for all racket types,* Extra long life",VS PU Replacement Grip Box(24pcs)*
https://www.liveyoursport.com/products/prince-speed-squash-eye-protection,"Rs 1,839.00"," ,Prince Speed Squash Eye Protection*",Prince Speed Squash Eye Protection*
https://www.liveyoursport.com/products/wilson-featherthin-replacement-grip,Rs 557.90," ,Wilson Featherthin Replacement Grip is ultra-thin and ultra-light to reduce the weight of your racquet. It maximizes feel to deliver the best grip possible.",Wilson Featherthin Replacement Grip*
https://www.liveyoursport.com/products/karakal-assorted-24pcs-box,"Rs 4,427.00"," ,Box of 24 assorted colours 6 x 4 of each colour Replacement Grip New SRF (Slow Release Formula) Surface Super Absorbent Super Tacky Extra Thick Self Adhesive Universal Length for all racket types Extra long life",Karakal Assorted 24Pcs Box*
https://www.liveyoursport.com/products/karakal-wristbands-pack-of-2-pcs,Rs 334.00," ,2 Wrist Bands,**Price Includes Delivery Charges of Rs. 75",Karakal Wristbands Pack Of 2 Pcs
https://www.liveyoursport.com/products/cosco-power-175-sleek-alu-squash-pu-grip,"Rs 1,420.00"," ,Head Size (Sq.In.) : 82 Weight (gms) : 210-220 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : Full Cover Packing : Each Material : Aluminium Grip : 2.5cm, P.U. Frame-Dia.(mm) : 16 NCOD","Cosco Power -175 Sleek Alu. Squash, Pu Grip-Full Cover*"
https://www.liveyoursport.com/products/dunlop-box-of-double-yellow-dot-squash-ball,"Rs 1,710.00"," ,The Dunlop Pro double yellow dot squash ball is the most used squash ball in the world and is the offficial ball of the World Squash Federation, Professional Squash association and Women International Squash Players Association. It is the only ball used in international professional play. The un-disputed best ball to play with in squash., ,Color - Double Yellow Dot",Dunlop Box Of Double Yellow Dot Squash Ball
https://www.liveyoursport.com/products/cosco-titanium-10x-squash-racket,"Rs 4,536.00"," ,Titanium 10x provides excellent power. Titanium 10x strings add to the high power and give excellent response. It has broad shaft. It gives high maneuverability and control.,Head Size - 490 sq cm Frame Weight - 145 - 155 g Balance - Head Heavy Tension - 35 - 40 lbs, NCOD",Cosco Titanium 10X Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-laser-cs-200-squash-racket,"Rs 3,474.00"," ,Level - Beginner Head Size - 477.4 sq cm Frame Weight - 175 - 190 g Balance - Head Heavy Composition - Graphite Tension - 35 - 40 lbs Throat - Open, NCOD",Cosco Laser Cs 200 Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-aggression-99-composite-squash-racket-pu-grip,"Rs 1,985.00"," ,Head Size (Sq.In.) : 82 Weight (gms) : 98-102 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : Non-woven,Full Cover Packing : Each Material : Aluminium Grip : 2.5cm, Hi Soft Frame-Dia.(mm) : 16 NCOD","Cosco Aggression 99 Composite Squash Racket, Pu Grip *"
https://www.liveyoursport.com/products/cosco-tournament-squash-racket-squash-racket,"Rs 1,960.00"," ,Tournament from Cosco. This squash racket features composite construction and PU (polyurethane) grip. It weighs 210-230 grams and features head size of 76 sq. inches, balance of 32-33.5 cm and 28-30 lbs. tension. It comes with a full cover.,Level - Beginner Head Size - 490 sq cm Frame Weight - 210 - 230 g Balance - Head Heavy Composition - Aluminium Tension - 28 - 30 lbs Throat - Close, NCOD",Cosco Tournament Squash Racket Squash Racket-Full Cover *
https://www.liveyoursport.com/products/cosco-lst-125-aluminium-squash-racket-pu-grip,"Rs 1,259.00"," ,Head Size (Sq.In.) : 74 Weight (gms) : 205-220 Balance(cm) : 320-335 Tension (lbs) : 28-32 Cover : 3/4 Non-woven Cover Packing : Each Material : Aluminium Grip : 2.5cm, P.U. Frame-Dia.(mm) : 16 NCOD","Cosco Lst-125 Aluminium Squash Racket, Pu Grip-3/4 Cover*"
https://www.liveyoursport.com/products/ashaway-crew-socks,Rs 275.00," ,**Price Includes Delivery Charges of Rs. 75",Ashaway Crew Socks
https://www.liveyoursport.com/products/artengo-sr-700,Rs 899.00," ,Age:Any ,Gender:any ,Designed for:OCCASIONAL squash players. Introduction to squash at a low price. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,:Balance: 32 cm. , , , , , , , , , , ",ARTENGO-SR-700*
https://www.liveyoursport.com/products/tecnifibre-squash-string-roll-green,"Rs 20,059.00"," ,Tecnifibre 305 Green 1.2mm string. 200m reel - approx. 20 re-strings. Players choice performance string from Tecnifibre. The most popular squash string on the market.",Tecnifibre Squash String Roll Green*
https://www.liveyoursport.com/products/superfeet-premium-insoles-orange,,,
https://www.liveyoursport.com/products/artengo-900-p,"Rs 3,999.00"," ,The best price for an expert racket. ,Age:Adult ,Gender:any ,Designed for:EXPERT players looking for accuracy. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,:Storage instructions:  , , , , , , , , , , ",ARTENGO-900-P*
https://www.liveyoursport.com/products/black-panther-wristbands,Rs 165.00," ,Black Panther Wristbands, ,Type - Bands Color - Black Size - Small Material - 100% Cotton Composition - 100% Cotton Composition - 100% Cotton, ,**Price Includes Delivery Charges of Rs. 75",Black Panther Wristbands
https://www.liveyoursport.com/products/artengo-760,"Rs 1,999.00"," ,Age:Adult ,Gender:any ,Designed for:Designed for :  NOVICE squash players seeking extra comfort. ,Available In: ,Warranty Duration:2 ,Requires Assembly:No ,::  , , , , , , , , , , ",ARTENGO-760*
https://www.liveyoursport.com/products/adidas-volley-team-2-womens-white-black-tech-gray-metallic,"Rs 5,413.70"," ,adidas Volley Team 2 indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. You’ll feel excellent momentum and landing comfort to support your every move on the court. Pair these lively and powerful shoes with your favorite gear.",adidas Volley Team 2 Women's White/Black/Tech Gray Metallic*
https://www.liveyoursport.com/products/adidas-volley-response-boost-womens-dark-gray-tech-silver-metallic,"Rs 8,792.70"," ,adidas Volley Response Boost indoor court shoes deliver excellent energy-returning properties during all phases of play. Squash and racquetball players will love the adaptive support and incredible stability. Take the court with confidence from the Top Grip outsole and agile flexibility.",adidas Volley Response Boost Women's Dark Gray/Tech Silver Metallic*
https://www.liveyoursport.com/products/adidas-volley-response-boost-mens-semi-solar-slime-black-shock-blue,"Rs 8,792.70"," ,adidas Volley Response Boost indoor court shoes deliver excellent energy-returning properties during all phases of play. Squash and racquetball players will love the adaptive support and incredible stability. Take the court with confidence from the Top Grip outsole and agile flexibility.",adidas Volley Response Boost Men's Semi Solar Slime/Black/Shock Blue*
https://www.liveyoursport.com/products/adidas-volley-light-womens-core-white-gray-black,"Rs 12,683.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",adidas Volley Light Women's Core White/Gray/Black*
https://www.liveyoursport.com/products/adidas-volley-light-womens-black-gray-core-white,"Rs 12,683.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",adidas Volley Light Women's Black/Gray/Core White*
https://www.liveyoursport.com/products/adidas-volley-light-high-mens,"Rs 18,022.00"," ,adidas Volley Light indoor court shoes are supportive and stable to give volleyball players the confidence they need for success. A forefoot pivot point helps facilitate movement on the court as you move into position. Classic adidas looks are paired with classic adidas performance.",Adidas Volley Light High Men'S*
https://www.liveyoursport.com/products/adidas-tennis-tie-band,"Rs 2,674.00"," ,Adidas Tennis Tie Band*",Adidas Tennis Tie Band*
https://www.liveyoursport.com/products/adidas-team-volley-3-mens-black-solar-yellow-clear-gray,"Rs 13,629.00"," ,adidas Team Volley 3 indoor court shoes feature a fresh update to the styling of this reliable series. Athletes will continue to benefit from comfort and stability to support multi-directional movement on the court. The flexible outsole and breathable upper combine to create a fit perfect for versatile athletes.",Adidas Team Volley 3 Men'S Black/Solar Yellow/Clear Gray*
https://www.liveyoursport.com/products/adidas-studio-hairband,Rs 803.00," ,Adidas Studio Hairband*",Adidas Studio Hairband*
https://www.liveyoursport.com/products/adidas-spree-hairbands-3-pack,Rs 803.00," ,Adidas Spree Hairbands (3-Pack)*",Adidas Spree Hairbands (3-Pack)*
https://www.liveyoursport.com/products/adidas-sidespin-hairbands,"Rs 2,362.00"," ,Adidas Sidespin Hairbands*",Adidas Sidespin Hairbands*
https://www.liveyoursport.com/products/adidas-performer-hairband-womens,Rs 638.20," ,The adidas Performer Hairband helps women be the best athlete they can be thanks to its soft fit and breathability. This hairband will help you keep your hair up and out of your way during any fitness activity or sport.",adidas Performer Hairband Women's*
https://www.liveyoursport.com/products/asics-gel-1150v-womens-silver-royal-black,"Rs 10,448.00"," ,ASICS GEL-1150V™ indoor court shoes provide improved performance and breathability for enhanced comfort during your match. The SpEVA® midsole improves bounce back characteristics and decreases midsole breakdown for higher performance over a longer period of time. These classically good ASICS looks will look great with your uniform with a Volleyball tag stitched onto the tongue.",ASICS GEL-1150V Women's Silver/Royal/Black*
https://www.liveyoursport.com/products/asics-gel-tactic-womens-powder-blue-white-indigo-blue,"Rs 7,422.80"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Women's Powder Blue/White/Indigo Blue*
https://www.liveyoursport.com/products/asics-gel-volleycross-revolution-womens-black-gunmetal,"Rs 12,236.00"," ,ASICS GEL-Volleycross Revolution MT speed and cushioning volleyball shoes give you the necessary bounce and stability for enhanced performance at the net. ASICS GEL® cushioning systems won’t let you down when you need it the most during those high-impact landings after you challenge for the point. The professional look of these shoes will pair perfectly with your team’s uniform.",ASICS GEL-Volleycross Revolution Women's Black/Gunmetal*
https://www.liveyoursport.com/products/adidas-stabil-boost-mens-black-solar-yellow-white,"Rs 14,917.00"," ,Add even more lift to your performance with the light, fast energy of adidas Stabil Boost indoor court shoes. The cushioned feel underfoot is a perfect balance between softness and firmness with excellent stability on every landing. You’ll feel confidently planted on the court with top-grip rubber yet agile in your movement thanks to light flexibility.",Adidas Stabil Boost Men'S Black/Solar Yellow/White*
https://www.liveyoursport.com/products/asics-gel-tactic-womens-black-silver,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Women's Black/Silver*
https://www.liveyoursport.com/products/asics-gel-tactic-mens-white-black-pale-gold,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Men's White/Black/Pale Gold*
https://www.liveyoursport.com/products/asics-gel-tactic-mens-black-onyx-silver,"Rs 7,605.50"," ,Be prepared to face the challenge wearing the improved durability of ASICS GEL-Tactic indoor court shoes. This update to the popular 1100™ series sees a great enhancement to the shock absorption you’ll feeling as you land during volleyball, squash and racquetball moves. Excellent breathability on top of your feet and traction underneath create an ideal foot environment.",ASICS GEL-Tactic Men's Black/Onyx/Silver*
https://www.liveyoursport.com/products/asics-gel-sensei-5-womens-white-magenta-lime,"Rs 14,023.00"," ,ASICS GEL-Sensei 5 indoor, squash, racquetball shoes provide all the support and stability elite volleyball and indoor court players want for success. These shoes facilitate natural movement during play, enhancing the players’ comfort level. Exceptional durability will keep you on the court longer with better reliability.",ASICS GEL-Sensei 5 Women's White/Magenta/Lime*
https://www.liveyoursport.com/products/asics-gel-rocket-7-womens-white-lavender-purple,"Rs 6,052.90"," ,ASICS GEL-Rocket® 7 indoor, squash or racquetball shoes have a lighter weight upper than on the previous version. And now, increased gum rubber on the outsole provides increased traction for better control on the court. Updated styling and design will continue to make the series a great indoor court option for recreational players.",ASICS GEL-Rocket 7 Women's White/Lavender/Purple*
